transaction_id,user_id,amount,transaction_type,account_age_days,country,device_type,ip_address_risk,time_of_day,num_prev_transactions,avg_transaction_value,is_foreign_transaction,is_high_risk_country,is_vpn_used,login_attempts,device_trust_score,payment_gateway,browser_fingerprint_score,session_duration_sec,fraudulent
TXN00212,U1983,294.33,Transfer,3088,China,Mobile,80,Night,935,3284.59,1,0,0,6,30,Square,45,549,1
TXN00213,U2719,263.86,Withdrawal,2014,Canada,Desktop,84,Night,921,2386.17,0,1,0,1,38,PayPal,18,262,0
TXN00214,U1798,63.49,Payment,3528,India,Mobile,36,Night,184,2990.12,0,0,0,6,26,Square,62,294,0
TXN00215,U0886,311.35,Deposit,2558,UK,Desktop,99,Evening,48,2545.12,0,1,1,8,52,Stripe,90,1750,1
TXN00216,U0254,67.71,Deposit,209,France,Tablet,88,Night,824,2256.21,0,1,0,1,47,Square,39,451,0
TXN00217,U1084,98.41,Refund,3230,India,Desktop,87,Evening,823,1031.54,1,0,1,8,80,Stripe,41,1922,0
TXN00218,U1129,343.09,Transfer,3409,Canada,Desktop,93,Afternoon,965,2364.32,1,0,0,8,93,PayPal,43,730,1
TXN00219,U1586,262.19,Refund,1985,USA,Desktop,41,Night,75,952.33,0,0,0,2,5,PayPal,45,583,0
TXN00220,U0686,472.99,Bill Payment,3313,UK,Tablet,61,Morning,788,227.83,0,0,1,3,56,Razorpay,83,1236,0
TXN00221,U0812,267.95,Deposit,58,USA,Mobile,98,Evening,527,1872.25,1,1,1,6,74,Stripe,40,910,1
TXN00222,U1399,210.01,Deposit,2008,Brazil,Desktop,84,Night,5,129.65,1,0,1,8,5,Razorpay,14,403,1
TXN00223,U1502,24.59,Refund,2864,Germany,Tablet,5,Morning,33,2814.91,0,0,1,5,93,Stripe,16,464,0
TXN00224,U0141,114.6,Deposit,3377,USA,Desktop,84,Night,58,366.6,1,0,1,9,81,PayPal,51,1521,1
TXN00225,U2567,77.04,Bill Payment,1369,Nigeria,Mobile,7,Evening,66,2190.58,0,1,0,4,40,PayPal,67,1872,0
TXN00226,U0264,69.93,Withdrawal,1038,Germany,Desktop,68,Evening,254,4900.81,1,0,0,4,3,PayPal,1,1145,1
TXN00227,U2531,903.08,Payment,1383,Australia,Desktop,39,Afternoon,808,54.36,1,1,1,8,95,PayPal,6,683,1
TXN00228,U2332,124.85,Payment,377,Australia,Desktop,9,Evening,402,1837.44,1,0,0,5,8,PayPal,18,1079,1
TXN00229,U0224,556.51,Payment,2291,India,Mobile,30,Night,156,3367.95,1,0,1,8,66,Razorpay,53,1939,1
TXN00230,U1792,249.33,Withdrawal,993,Canada,Mobile,29,Evening,31,798.79,1,0,1,1,26,Stripe,75,1375,0
TXN00231,U2845,395.96,Deposit,3217,China,Tablet,50,Morning,9,2805.86,1,1,1,5,66,Razorpay,77,1432,1
TXN00232,U2510,174.61,Refund,2939,Germany,Desktop,84,Afternoon,703,1294.66,1,1,1,8,45,Stripe,4,1611,1
TXN00233,U2975,215.04,Transfer,415,France,Desktop,35,Afternoon,374,1117.73,0,0,0,8,90,Square,25,1886,0
TXN00234,U0228,169.57,Deposit,394,UK,Desktop,60,Evening,730,4475.44,1,0,1,7,52,Razorpay,88,1731,1
TXN00235,U1638,54.3,Withdrawal,729,Brazil,Desktop,26,Night,348,1020.39,1,0,1,3,55,PayPal,73,1375,1
TXN00236,U1839,320.44,Bill Payment,358,Canada,Mobile,34,Afternoon,588,1885.88,0,1,1,7,56,Stripe,19,1977,1
TXN00237,U0772,82.39,Withdrawal,1600,Canada,Mobile,59,Night,531,852.14,0,1,0,3,99,Stripe,11,146,1
TXN00238,U1508,6.15,Payment,1182,Brazil,Desktop,31,Night,155,1423.02,0,0,0,6,76,Razorpay,70,657,0
TXN00239,U1893,259.24,Deposit,2722,France,Desktop,89,Morning,26,1469.07,1,1,0,9,7,Razorpay,23,82,1
TXN00240,U1124,48.73,Payment,2066,USA,Desktop,3,Afternoon,972,1637.23,0,0,1,8,13,Square,0,1240,1
TXN00241,U0721,705.27,Transfer,2776,France,Desktop,90,Evening,152,3207.13,1,1,1,4,89,PayPal,22,432,1
TXN00242,U1880,769.39,Bill Payment,2609,France,Tablet,99,Night,891,3714.25,0,1,0,5,56,Square,8,1252,1
TXN00243,U0231,615.88,Payment,1592,Germany,Tablet,26,Afternoon,284,2555.8,0,1,1,4,28,Stripe,11,43,1
TXN00244,U2903,115.57,Transfer,3419,Nigeria,Desktop,46,Afternoon,627,3054.33,1,1,0,6,2,PayPal,67,1350,0
TXN00245,U1480,3.89,Withdrawal,3130,UK,Desktop,5,Night,249,4067.28,0,1,1,8,87,Razorpay,3,1876,0
TXN00246,U1003,658.88,Payment,155,Canada,Desktop,81,Evening,910,4997.81,1,0,0,6,14,Square,54,1238,0
TXN00247,U1470,139.73,Payment,1591,India,Tablet,25,Afternoon,428,2285.25,1,0,1,5,13,Square,58,192,1
TXN00248,U0620,850.21,Refund,3559,China,Mobile,23,Afternoon,556,4682.49,1,1,0,9,94,Stripe,56,1445,0
TXN00249,U0486,828.43,Bill Payment,1555,France,Tablet,70,Evening,285,2454.4,1,1,0,7,10,Square,60,1732,0
TXN00250,U2564,479.35,Bill Payment,487,Brazil,Tablet,43,Night,505,3911.09,1,0,1,3,25,PayPal,5,1381,1
TXN00251,U0980,87.19,Withdrawal,2199,France,Desktop,13,Night,293,2868.25,0,0,0,2,64,Razorpay,43,1331,0
TXN00252,U2406,121.57,Refund,1383,Brazil,Desktop,12,Night,443,4420.78,0,1,1,5,24,Razorpay,60,1761,1
TXN00253,U1746,476.18,Transfer,2416,UK,Mobile,25,Night,287,2246.27,0,1,0,5,61,Razorpay,64,766,0
TXN00254,U0168,95.29,Transfer,1071,Australia,Desktop,42,Evening,305,3480.6,0,1,1,6,20,Square,78,1757,1
TXN00255,U1060,46.43,Withdrawal,2255,UK,Desktop,42,Morning,70,2334.24,0,0,0,1,50,PayPal,71,1956,0
TXN00256,U2447,203.43,Bill Payment,2498,India,Mobile,65,Evening,162,4285.85,1,0,1,5,97,Stripe,76,1550,1
TXN00257,U1972,687.82,Transfer,1507,Nigeria,Desktop,86,Evening,480,4971.87,1,1,0,7,66,PayPal,81,1860,1
TXN00258,U1695,297.71,Withdrawal,1876,Germany,Desktop,27,Night,587,1220.36,1,1,0,9,53,Razorpay,22,849,1
TXN00259,U0094,211.03,Transfer,924,Brazil,Desktop,0,Afternoon,342,2374.32,1,1,0,3,6,Razorpay,53,7,1
TXN00260,U2538,25.56,Deposit,2745,Nigeria,Tablet,95,Evening,516,410.88,1,1,0,7,10,Razorpay,24,704,0
TXN00261,U1358,238.63,Payment,2618,Brazil,Desktop,11,Night,106,709.27,0,1,1,7,94,PayPal,57,1115,1
TXN00262,U1491,1152.64,Bill Payment,2191,Germany,Tablet,49,Afternoon,630,4646.11,1,1,1,7,89,Razorpay,49,926,1
TXN00263,U2678,37.73,Deposit,3472,UK,Desktop,52,Evening,798,2720.35,1,1,0,4,22,Stripe,92,1353,1
TXN00264,U0212,182.62,Withdrawal,3169,USA,Desktop,59,Morning,975,1978.6,1,0,0,3,79,PayPal,74,1237,1
TXN00265,U2376,524.65,Withdrawal,1071,Nigeria,Tablet,54,Morning,608,3359.06,1,0,0,1,82,Stripe,89,225,0
TXN00266,U2611,337.51,Deposit,191,Brazil,Tablet,34,Night,692,2803.01,0,1,0,6,19,Razorpay,49,164,1
TXN00267,U1558,298.52,Payment,140,Nigeria,Desktop,60,Afternoon,497,1447.15,0,1,1,4,57,PayPal,72,1900,1
TXN00268,U2496,303.07,Payment,615,Nigeria,Mobile,25,Afternoon,0,1136.94,0,1,1,8,73,Razorpay,53,1924,0
TXN00269,U2183,111.37,Refund,3303,Brazil,Desktop,30,Night,597,2953.25,1,0,1,6,43,PayPal,14,1318,0
TXN00270,U1939,86.89,Transfer,3412,Germany,Tablet,56,Night,475,945.39,0,1,0,6,56,Razorpay,49,875,1
TXN00271,U2726,414.34,Refund,2973,Germany,Desktop,11,Afternoon,452,700.16,1,0,1,8,21,PayPal,80,995,1
TXN00272,U0130,415.33,Payment,1515,China,Desktop,92,Morning,963,1595.35,1,1,0,5,86,PayPal,52,505,1
TXN00273,U2396,504.49,Deposit,3121,China,Tablet,4,Morning,64,4307.4,0,0,1,8,7,PayPal,32,1616,1
TXN00274,U2294,611.15,Transfer,624,UK,Mobile,98,Evening,910,188.91,1,1,1,1,12,Razorpay,18,298,1
TXN00275,U2561,179.02,Deposit,3525,Canada,Mobile,6,Evening,484,4167.16,1,0,0,2,76,Razorpay,48,1113,0
TXN00276,U1367,174.05,Refund,1340,Nigeria,Tablet,15,Afternoon,614,3106.76,0,1,1,8,6,Razorpay,51,666,1
TXN00277,U1421,400.24,Withdrawal,1346,Nigeria,Tablet,95,Morning,947,206.66,0,0,1,1,28,PayPal,60,1314,1
TXN00278,U1203,262.43,Deposit,87,UK,Desktop,51,Evening,421,3012.18,0,0,1,5,44,Razorpay,37,185,1
TXN00279,U2332,302.64,Refund,1918,India,Tablet,80,Morning,535,2132.97,0,1,1,5,8,Stripe,87,1624,1
TXN00280,U0422,397.15,Refund,3546,UK,Tablet,20,Morning,150,4206.43,0,1,0,2,89,PayPal,90,474,0
TXN00281,U0384,551.83,Refund,282,Canada,Desktop,26,Afternoon,814,4536.46,0,1,1,2,5,Stripe,92,505,1
TXN00282,U0987,103.12,Withdrawal,2812,UK,Desktop,78,Morning,390,1436.03,0,0,1,1,32,Stripe,20,1926,0
TXN00283,U1682,117.73,Withdrawal,1098,India,Desktop,22,Afternoon,764,3921.93,0,0,0,4,28,Square,91,1227,0
TXN00284,U2216,24.67,Withdrawal,453,Germany,Mobile,71,Evening,414,1552.47,1,0,1,6,82,Stripe,94,1834,0
TXN00285,U1498,215.85,Transfer,47,Nigeria,Mobile,24,Night,6,1481.7,1,1,1,3,31,Square,96,1341,1
TXN00286,U0916,9.15,Withdrawal,1612,Canada,Tablet,10,Morning,972,967.23,0,1,0,4,20,Square,51,805,1
TXN00287,U0074,156.65,Withdrawal,3168,USA,Desktop,62,Night,515,3394.05,0,0,1,8,56,PayPal,23,949,0
TXN00288,U2772,195.57,Withdrawal,2986,China,Tablet,56,Night,762,1312.12,1,0,1,2,16,PayPal,38,1824,1
TXN00289,U1955,84.41,Deposit,2079,Australia,Tablet,84,Afternoon,693,2326.97,0,1,1,9,97,Razorpay,82,770,1
TXN00290,U1237,223.41,Withdrawal,2582,UK,Mobile,53,Morning,465,4061.58,0,0,1,6,82,Stripe,28,1219,0
TXN00291,U1307,7.74,Transfer,2065,Brazil,Mobile,9,Morning,103,3960.6,1,1,1,9,60,Square,9,1722,1
TXN00292,U2091,9.52,Refund,3284,Germany,Tablet,49,Evening,978,4277.94,0,0,1,1,74,PayPal,16,138,0
TXN00293,U2510,432.34,Deposit,1684,Nigeria,Desktop,72,Night,463,809.52,1,0,0,4,59,Razorpay,32,450,0
TXN00294,U1994,111.65,Payment,1259,Australia,Mobile,0,Night,563,2936.53,1,1,1,7,35,Square,42,1123,0
TXN00295,U2592,33.97,Withdrawal,392,Brazil,Mobile,85,Afternoon,593,4574.63,1,1,0,9,22,Razorpay,83,1576,1
TXN00296,U0210,184.66,Refund,3055,India,Mobile,69,Morning,847,215.04,1,0,1,1,86,Razorpay,4,1870,1
TXN00297,U1552,367.41,Refund,354,UK,Tablet,29,Morning,559,3973.66,0,0,1,1,97,Square,45,1146,0
TXN00298,U2598,60.78,Deposit,305,China,Mobile,54,Night,350,1234.95,1,0,0,3,98,PayPal,0,1175,0
TXN00299,U2497,243.8,Payment,1623,China,Desktop,97,Evening,728,3349.92,0,0,0,6,16,Stripe,99,906,0
TXN00300,U1869,22.3,Bill Payment,1574,USA,Mobile,76,Night,833,3588.44,0,0,1,5,12,PayPal,35,1958,0
TXN00301,U2833,13.27,Transfer,3637,Australia,Tablet,85,Morning,365,4628.3,1,1,0,5,95,PayPal,61,1036,1
TXN00302,U0829,189.48,Bill Payment,1564,China,Tablet,5,Afternoon,892,2546.45,0,0,0,9,80,Square,20,1418,0
TXN00303,U2215,194.48,Refund,1613,India,Tablet,23,Afternoon,181,4241.91,1,0,0,3,5,Razorpay,20,1709,0
TXN00304,U2065,253.63,Bill Payment,1949,Australia,Tablet,84,Afternoon,242,231.36,1,0,1,5,62,Stripe,14,115,1
TXN00305,U1791,323.74,Refund,2557,Australia,Desktop,86,Morning,219,2105.61,1,1,0,7,42,PayPal,49,221,1
TXN00306,U2442,930.89,Bill Payment,712,China,Tablet,4,Morning,207,2200.4,0,0,0,2,41,Stripe,52,887,0
TXN00307,U2502,181.57,Refund,1419,Australia,Mobile,6,Afternoon,638,2693.7,1,1,1,7,42,PayPal,69,1274,1
TXN00308,U1595,97.5,Refund,3503,Nigeria,Desktop,2,Morning,181,2409.3,1,0,1,1,99,Stripe,27,787,1
TXN00309,U0792,396.41,Deposit,2733,USA,Tablet,12,Evening,867,4839.97,0,1,0,7,24,Razorpay,16,154,0
TXN00310,U1974,78.96,Payment,786,China,Tablet,53,Afternoon,428,397.31,1,1,0,2,55,Razorpay,67,1928,0
TXN00311,U2317,144.5,Refund,3634,Nigeria,Desktop,62,Evening,807,1328.76,1,1,0,7,50,Stripe,41,1997,0
TXN00312,U0434,20.43,Transfer,857,USA,Mobile,75,Evening,34,4843.3,0,0,1,3,66,Square,57,602,0
TXN00313,U2764,6.42,Transfer,177,Germany,Desktop,5,Morning,791,2229.29,0,1,0,5,55,Razorpay,37,1084,1
TXN00314,U2015,821.84,Withdrawal,1430,USA,Mobile,97,Morning,674,2857.93,1,1,0,9,62,PayPal,63,790,1
TXN00315,U2335,451.94,Refund,2349,France,Mobile,78,Afternoon,861,409.72,0,1,0,1,14,PayPal,79,111,1
TXN00316,U2062,297.66,Refund,2493,Australia,Tablet,46,Morning,420,1423.83,1,0,1,6,62,Stripe,45,897,1
TXN00317,U1691,131.46,Refund,3199,India,Desktop,81,Evening,202,203.06,0,1,0,7,45,Stripe,62,1564,1
TXN00318,U2300,47.58,Bill Payment,3421,China,Desktop,54,Morning,876,691.84,1,0,0,9,17,Razorpay,43,1255,1
TXN00319,U2076,42.53,Refund,2069,Germany,Tablet,48,Afternoon,161,3168.41,0,0,1,4,9,Stripe,39,1223,1
TXN00320,U2359,72.0,Refund,3064,France,Tablet,56,Night,741,3819.29,1,1,1,9,4,Square,10,1814,1
TXN00321,U2924,199.2,Transfer,711,India,Mobile,2,Night,870,4351.07,0,0,1,1,37,Razorpay,23,1373,0
TXN00322,U0694,313.46,Payment,2749,UK,Tablet,21,Morning,407,1261.06,0,1,0,4,84,Square,92,1624,1
TXN00323,U2913,269.85,Payment,1868,India,Desktop,34,Night,348,1667.65,1,1,0,6,43,Square,93,1067,0
TXN00324,U2503,82.1,Withdrawal,3492,Australia,Tablet,27,Evening,3,2849.14,1,0,1,7,0,PayPal,13,93,1
TXN00325,U0810,774.53,Transfer,152,Nigeria,Tablet,41,Night,360,423.01,1,0,0,1,52,PayPal,85,193,0
TXN00326,U1606,334.75,Refund,3232,USA,Tablet,11,Night,945,4034.56,1,0,1,1,43,Stripe,87,1013,1
TXN00327,U2780,202.06,Payment,2907,UK,Tablet,0,Evening,989,2419.04,0,0,0,9,24,Square,64,1873,0
TXN00328,U2077,236.51,Deposit,3552,USA,Tablet,99,Afternoon,589,4827.71,1,0,0,7,42,Square,82,1362,1
TXN00329,U1814,136.01,Deposit,1467,Australia,Mobile,93,Night,663,590.99,0,0,1,9,28,PayPal,95,1890,1
TXN00330,U2820,71.17,Deposit,96,China,Tablet,22,Night,357,670.79,0,1,1,5,41,Razorpay,13,560,1
TXN00331,U0928,110.0,Refund,3424,Germany,Tablet,27,Night,627,1746.14,0,0,1,9,97,Stripe,4,236,0
TXN00332,U2048,354.55,Refund,1099,UK,Desktop,68,Afternoon,865,1037.78,1,0,0,5,58,PayPal,70,800,0
TXN00333,U0790,3.62,Withdrawal,2926,China,Tablet,35,Morning,35,3484.47,1,0,0,6,82,Square,83,290,1
TXN00334,U0861,30.85,Withdrawal,640,France,Desktop,53,Morning,334,4734.32,1,1,0,8,53,PayPal,55,1079,1
TXN00335,U0497,11.77,Withdrawal,3431,China,Desktop,46,Afternoon,290,454.07,1,1,0,9,50,PayPal,80,805,1
TXN00336,U2527,10.4,Bill Payment,1157,Brazil,Desktop,55,Evening,284,1214.97,0,0,1,3,43,PayPal,67,1014,1
TXN00337,U0171,483.55,Deposit,2448,UK,Desktop,9,Morning,35,1193.3,1,0,0,2,53,Square,68,1394,0
TXN00338,U2280,304.06,Refund,3211,China,Mobile,4,Afternoon,323,2547.82,0,1,0,5,54,Square,66,836,1
TXN00339,U2720,160.7,Deposit,2294,Nigeria,Mobile,13,Afternoon,462,2262.87,0,1,1,6,18,Stripe,48,1464,1
TXN00340,U2845,25.74,Withdrawal,3363,Nigeria,Desktop,23,Evening,394,3635.7,0,1,0,8,99,Razorpay,92,1824,0
TXN00341,U2400,169.13,Refund,112,France,Mobile,62,Afternoon,566,3664.49,0,1,0,4,60,Stripe,57,1915,1
TXN00342,U0216,160.36,Transfer,1194,USA,Mobile,27,Morning,48,2865.91,0,1,0,1,11,Stripe,37,489,0
TXN00343,U1736,47.55,Payment,1623,Canada,Tablet,20,Morning,462,2957.16,0,1,1,4,31,PayPal,47,1101,1
TXN00344,U2972,142.22,Payment,1634,China,Mobile,75,Afternoon,312,4212.37,1,1,0,8,85,Stripe,29,1938,0
TXN00345,U2842,127.08,Withdrawal,3312,Australia,Desktop,19,Afternoon,980,1987.7,0,1,0,2,0,Razorpay,21,969,0
TXN00346,U0828,239.18,Deposit,3409,UK,Desktop,61,Evening,354,66.65,0,1,0,8,0,Stripe,41,1767,1
TXN00347,U2912,252.03,Transfer,1162,China,Desktop,95,Evening,342,1069.09,1,1,1,4,23,Stripe,61,826,1
TXN00348,U0456,11.59,Refund,1618,USA,Desktop,50,Night,54,181.63,0,0,0,2,76,Razorpay,73,181,1
TXN00349,U1232,117.35,Deposit,1260,China,Tablet,39,Afternoon,311,1970.51,0,1,0,4,48,Razorpay,23,1012,1
TXN00350,U0158,245.78,Withdrawal,1672,Canada,Mobile,84,Night,841,1792.39,1,1,1,1,91,PayPal,10,1035,1
TXN00351,U2844,174.86,Deposit,2842,Germany,Desktop,80,Night,259,497.66,0,0,1,7,96,Razorpay,84,1652,0
TXN00352,U1141,485.34,Withdrawal,3075,Canada,Tablet,64,Night,876,3776.35,1,0,0,3,89,Razorpay,6,1010,0
TXN00353,U0066,268.74,Bill Payment,1595,Australia,Desktop,27,Night,920,2767.54,1,0,0,4,16,PayPal,96,944,0
TXN00354,U0077,44.46,Payment,2164,Canada,Mobile,53,Morning,641,1132.38,0,0,0,3,24,PayPal,21,832,0
TXN00355,U2049,18.3,Payment,1496,Australia,Tablet,1,Evening,997,3796.83,1,1,1,8,62,PayPal,85,261,1
TXN00356,U0310,257.1,Deposit,3203,USA,Mobile,80,Afternoon,914,3341.32,1,1,1,3,31,Square,30,567,1
TXN00357,U2389,6.72,Transfer,2982,UK,Tablet,13,Evening,87,962.02,0,0,1,7,1,Razorpay,58,810,0
TXN00358,U2134,220.34,Refund,3555,Canada,Desktop,13,Evening,903,4914.53,1,1,0,2,29,Stripe,39,582,1
TXN00359,U0744,704.31,Withdrawal,3473,Nigeria,Desktop,43,Evening,319,891.24,1,0,1,9,77,Stripe,2,373,1
TXN00360,U0851,214.2,Refund,1225,France,Mobile,81,Evening,389,3859.64,0,0,1,6,76,Square,88,968,0
TXN00361,U2330,122.83,Payment,292,Canada,Mobile,39,Evening,851,4841.59,1,1,1,3,36,Stripe,41,1102,1
TXN00362,U0715,257.71,Transfer,2390,UK,Tablet,33,Evening,269,3628.88,0,1,0,8,74,Razorpay,91,1127,0
TXN00363,U1461,153.24,Transfer,1015,USA,Mobile,64,Morning,871,3330.56,0,0,1,8,58,Square,16,191,0
TXN00364,U2401,197.2,Refund,1634,Nigeria,Mobile,17,Evening,965,4517.09,0,1,0,6,44,PayPal,71,1648,0
TXN00365,U0578,709.53,Payment,1240,Australia,Desktop,33,Afternoon,459,1349.32,0,1,1,4,47,Square,3,1254,1
TXN00366,U2492,121.98,Refund,1660,Nigeria,Desktop,86,Afternoon,360,1389.39,1,1,1,3,72,Stripe,83,1796,0
TXN00367,U2554,812.27,Deposit,585,Canada,Desktop,48,Night,125,3207.6,0,0,0,9,99,Square,7,706,0
TXN00368,U0308,589.39,Transfer,3438,USA,Desktop,79,Night,838,4411.28,0,1,0,5,21,Stripe,23,1707,1
TXN00369,U1624,54.47,Transfer,1914,Australia,Desktop,82,Evening,184,3088.78,1,0,0,4,67,Stripe,40,751,0
TXN00370,U0232,17.97,Deposit,2027,India,Desktop,54,Night,364,4885.36,0,1,0,9,94,PayPal,55,67,0
TXN00371,U1762,26.56,Payment,1493,Brazil,Desktop,61,Night,541,1118.4,0,1,1,7,42,Razorpay,89,1700,1
TXN00372,U1426,4.6,Transfer,3490,China,Tablet,69,Evening,719,4130.27,0,0,0,3,64,PayPal,27,1401,1
TXN00373,U1728,24.8,Bill Payment,27,Germany,Desktop,23,Night,7,4636.68,0,0,1,6,54,Razorpay,33,1433,0
TXN00374,U2455,287.22,Bill Payment,1701,UK,Desktop,80,Afternoon,653,2137.88,0,0,0,8,18,PayPal,71,1625,0
TXN00375,U0163,18.46,Bill Payment,455,UK,Desktop,47,Evening,815,4810.1,0,0,0,5,63,PayPal,3,1435,0
TXN00376,U2369,96.04,Withdrawal,918,UK,Desktop,79,Afternoon,723,1014.73,0,1,1,2,8,PayPal,17,894,0
TXN00377,U2308,465.88,Withdrawal,2628,India,Desktop,38,Afternoon,795,4764.41,0,1,0,8,75,Stripe,33,232,0
TXN00378,U0244,5.89,Payment,14,USA,Mobile,47,Morning,901,4514.53,1,1,0,2,38,Razorpay,27,19,0
TXN00379,U2116,421.13,Deposit,2146,Nigeria,Mobile,69,Morning,413,335.4,1,0,0,1,42,Razorpay,37,133,1
TXN00380,U1776,82.77,Refund,279,Australia,Desktop,79,Night,131,2609.05,0,1,1,5,33,Stripe,68,1697,1
TXN00381,U1577,31.44,Payment,1964,Nigeria,Desktop,8,Afternoon,355,2646.55,1,1,1,5,74,PayPal,28,1122,1
TXN00382,U0805,298.29,Refund,490,Nigeria,Desktop,28,Night,322,289.58,0,1,1,1,62,Razorpay,35,760,1
TXN00383,U0407,247.85,Payment,985,Germany,Tablet,67,Evening,905,202.46,1,0,1,6,47,Razorpay,42,1431,0
TXN00384,U1909,524.85,Withdrawal,961,UK,Desktop,59,Afternoon,101,30.46,1,0,1,7,46,Stripe,5,1829,1
TXN00385,U1921,332.07,Bill Payment,1783,UK,Tablet,25,Night,794,2624.92,1,0,0,9,16,Square,93,1407,0
TXN00386,U2496,406.75,Deposit,2672,India,Tablet,37,Afternoon,465,2321.76,0,0,0,9,80,PayPal,51,1116,0
TXN00387,U0507,82.83,Withdrawal,2255,Nigeria,Desktop,61,Night,428,4702.6,0,1,0,2,79,Stripe,94,842,1
TXN00388,U2141,48.83,Deposit,1888,Germany,Mobile,25,Evening,74,1714.82,1,0,0,8,43,Stripe,38,1038,0
TXN00389,U0244,347.19,Refund,1870,Brazil,Desktop,13,Morning,99,3292.85,0,1,0,9,22,PayPal,13,690,1
TXN00390,U2923,411.05,Payment,3305,India,Desktop,98,Afternoon,743,42.78,0,0,1,4,39,Square,44,691,1
TXN00391,U1372,1164.25,Transfer,1597,India,Mobile,48,Night,802,3319.37,1,1,0,7,11,Stripe,89,955,1
TXN00392,U1725,133.02,Transfer,2645,China,Mobile,42,Morning,235,4567.73,1,0,1,5,86,Stripe,89,534,1
TXN00393,U1747,116.31,Deposit,2743,Brazil,Desktop,87,Evening,268,1777.07,0,0,1,1,50,Stripe,44,1483,0
TXN00394,U0209,374.49,Bill Payment,1263,UK,Desktop,7,Morning,887,1573.72,1,1,0,8,82,Razorpay,9,526,0
TXN00395,U0203,104.18,Bill Payment,250,Nigeria,Tablet,39,Evening,566,3132.02,0,0,1,2,49,Razorpay,6,1120,1
TXN00396,U2626,667.53,Deposit,1607,UK,Mobile,24,Night,253,1646.12,0,0,0,3,95,Square,15,447,0
TXN00397,U1048,488.71,Withdrawal,740,India,Tablet,62,Evening,726,2015.08,0,1,1,5,64,Razorpay,13,1318,1
TXN00398,U0182,140.09,Transfer,306,UK,Tablet,3,Morning,810,1369.22,0,0,0,7,78,Square,25,302,0
TXN00399,U2691,347.45,Withdrawal,3535,USA,Tablet,14,Night,328,1727.72,0,0,0,5,47,PayPal,41,1638,0
TXN00400,U0766,351.16,Refund,1807,Canada,Tablet,15,Night,835,3398.66,1,1,1,4,23,PayPal,64,1631,1
TXN00401,U1929,27.21,Transfer,1937,Brazil,Mobile,53,Afternoon,298,4612.26,1,0,0,2,60,Square,50,1838,0
TXN00402,U0510,582.11,Refund,1826,Nigeria,Mobile,10,Night,807,2917.66,1,1,0,1,53,PayPal,93,117,1
TXN00403,U1460,175.93,Payment,3308,Brazil,Mobile,27,Night,369,55.12,1,0,1,3,52,PayPal,62,1479,1
TXN00404,U0094,437.83,Withdrawal,3363,China,Desktop,6,Night,670,1323.14,1,0,0,6,48,Square,86,395,0
TXN00405,U0652,96.43,Deposit,3111,UK,Tablet,37,Afternoon,258,4761.43,1,0,0,9,89,PayPal,1,787,0
TXN00406,U1897,564.7,Transfer,3046,UK,Desktop,23,Evening,227,4552.06,1,1,1,9,39,PayPal,3,1003,1
TXN00407,U0565,123.25,Withdrawal,2766,Nigeria,Mobile,94,Morning,376,582.66,0,0,0,5,23,PayPal,89,935,0
TXN00408,U1332,2.72,Deposit,183,Nigeria,Mobile,67,Night,144,4542.54,0,1,0,3,73,Stripe,61,825,1
TXN00409,U0954,589.48,Payment,2693,USA,Desktop,36,Morning,79,4822.82,1,1,0,3,69,Razorpay,42,1029,0
TXN00410,U2836,23.93,Transfer,30,Germany,Tablet,34,Morning,38,1626.24,0,1,0,7,65,Razorpay,45,1426,1
TXN00411,U1667,96.16,Refund,1412,France,Mobile,5,Night,705,3506.53,1,0,0,7,33,Razorpay,13,759,1
TXN00412,U1585,749.24,Payment,767,China,Tablet,32,Morning,708,2802.11,0,0,0,3,17,PayPal,77,1133,0
TXN00413,U1890,751.99,Bill Payment,3215,UK,Tablet,95,Evening,96,1688.56,0,0,1,7,87,Razorpay,42,1272,1
TXN00414,U1385,213.0,Deposit,615,Nigeria,Mobile,98,Morning,245,770.91,0,0,1,8,75,Square,0,1246,1
TXN00415,U1424,249.81,Transfer,3491,Nigeria,Desktop,80,Morning,332,1837.77,0,1,1,3,23,Razorpay,27,410,1
TXN00416,U2931,148.75,Transfer,1005,Canada,Tablet,53,Afternoon,587,4639.34,1,1,1,5,71,Square,83,984,0
TXN00417,U2238,86.76,Payment,2122,China,Desktop,95,Evening,402,4057.19,1,0,1,8,0,Square,18,1730,1
TXN00418,U1914,99.62,Transfer,3127,France,Tablet,13,Morning,764,1656.72,1,1,1,7,44,PayPal,66,1640,1
TXN00419,U0206,279.08,Deposit,3010,Canada,Tablet,18,Night,277,2740.64,1,1,1,1,24,Razorpay,96,296,1
TXN00420,U1011,348.96,Payment,3644,India,Mobile,87,Morning,999,2032.78,0,0,0,2,9,Stripe,61,1383,0
TXN00421,U1520,392.05,Refund,24,China,Desktop,10,Night,7,2333.86,1,0,0,6,99,Stripe,99,1266,1
TXN00422,U2723,389.71,Payment,3094,China,Tablet,70,Evening,363,3807.25,0,1,0,8,40,Square,77,404,0
TXN00423,U1370,23.91,Payment,2476,India,Desktop,44,Evening,451,2717.32,0,0,1,5,6,Square,7,1219,1
TXN00424,U0706,170.51,Refund,1056,Brazil,Tablet,59,Afternoon,710,909.32,1,0,1,7,50,Stripe,83,1290,1
